dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10202229,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202229",,0460810181,"Lor Mining Company",44.31306,-103.67977,NA,"United States","South Dakota",Lawrence,M,Iron,,,Surface,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES,1954,STAFF REG V,1 INFO CIRCULAR 7688 P 7MUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS M",,,,,,,,
10202351,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202351",,0460810042,"Emma Drift",44.32916,-103.63887,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,Prospect,,,,,,,,,,,"South Dakota School of Mines",,,,,,,,,,,,,,,
10202480,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202480",,0460810154,"Hardin Properties",44.35556,-103.69447,NA,"United States","South Dakota",Lawrence,B,Gold,,"Iron, Sulfur",Underground,,,Occurrence,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF REG V,1  INFO CIRCULAR 7688 1954 P",,,,,,,,
10202588,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202588",,0460810238,"Union Hill Shaft",44.33326,-103.66917,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,"Hoodoo - Union Hill Group, Branch Mint Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 3MUKHERJEE,N,1968,COLORADO SCHOOL OF MINES UNPUB PHD THESIS M",,,,,,,,
10202642,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202642",,0460810080,Barton,44.33386,-103.62697,NA,"United States","South Dakota",Lawrence,M,Gold,,"Silver, Lead",Underground,,,Unknown,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"GRUNWALD,R,1970 SO DAK SCHOOL OF MINES UNPUB PHD THESIS APPE",,,,,,,,
10202654,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10202654",,0460810034,Alice,44.31746,-103.64497,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,"Cerussite, Jarosite, Limonite",,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNDWALD ROSS R 1970 GEOLOGY ANDMINERAL DEPOSITS OF THE GALING DISTRICT BLACK HILLS S D PH D THESIS SDSM&T 323 PPSHAPIRO LEWIS H AND GRIES JOHN PAUL 1970 ORE DEPOSITS OF PALAND TERTIARY AGE OF THE NORTHERN BLACK HILLS S D U S GEOL SUAVEY MINERALS PROGRAM CONTRACT # 14-08-0001-10650U S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS SOUTH DAKT I WASHINGTON D C U S BUREAU OF MINES INFO CIRC 7688 123 PP",,,,,,,,
10226010,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226010",,0460810251,"Custer Peak Pit",44.37416,-103.72777,NA,"United States","South Dakota",Lawrence,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"OPER: LAWRENCE COUNTY HIGHWAY",,,,,,,,
10226075,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226075",,0460810269,"Gravel Pit",44.26916,-103.64557,NA,"United States","South Dakota",Lawrence,N,"Stone, Crushed/Broken",,,Surface,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"REF: PERS CONT DR J P GRIES",,,,,,,,
10226079,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226079",,0460810085,"Bion Mine",44.31966,-103.65227,NA,"United States","South Dakota",Lawrence,B,Gold,,"Silver, Sulfur",Placer,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 1SHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 109",,,,,,,,
10226159,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226159",SD02028,0460810142,"Gilt Edge Mine",44.33106,-103.67337,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Surface,,,Plant,,,,,Surface,,,,"Gilt Edge Glory Hole, Dakota Maid, Oro-Fina, Anchor Hill Mines  0460810072, Rattlesnake J, Ruby Ridge",,"Buckingham, David A.",,,,,,,"US BUREAU OF MINES, REG VOL. 1,  IC# 7688, 1954.MUKHEREJEE, N., 1968 COLORADO SCHOOL OF MINES PHD THESES.SHAPIRO & GRIES, 1970, USGS HEAVY METALS PROGRAM CONTRACT,#14-10650 P118.NORTHERN MINER, JAN 16, 1995, P 15.THE MINING RECORD, VOL. 107, SEPT. 11, 1996, P3.""DAKOTA REPORTS ENCOURAGING DRILL RESULTS AT GILT EDGE MINE""DAKOTA MINING CORPORATION NEWS RELEASE, ""DAKOTA MININGREPORTS DRILL RESULTS FROM GILT EDGE MINE"", DEC. 4, 19963PP.THE MINING RECORD, VOL., 107, #50, DEC., 11, 1996, P3.SKILLINGS MINING REVIEW, VOL 86, # 35, AUGUST 30, 1997,P. 12.DAKOTA MINING CORPORATION 1996 FORM 10-K (A), P11.DAKOTA MINING CORPORATION 1993 ANNUAL REPORT. P. 6.DAKOTA MINING CORPORATION 1995 FORM 10-K.  P.3.DAKOTA MINING CORPORATION 1995 ANNUAL REPORT. P. 8.DAKOTA MINING CORPORATION 1996, FORM 10-K (A), P13.",,1991,,,,,,
10226161,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226161",,0460810260,"Mascot Mining Co. Mine",44.37306,-103.66277,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,Deadwood-Heidelberg,,"Intermountain Field Operations Center (IFOC)",,,,,,,"USBM STAFF,1954,REG V,IC 7688 P 40SHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650                            OWNER: MASCOT MINING CO",,,,,,,,
10226452,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226452",,0460810027,"Belle Eldridge Gold Mine Inc.",44.37026,-103.70777,NA,"United States","South Dakota",Lawrence,M,,,"Lead, Silver, Zinc",Underground,,,"Past Producer",,,"Galena, Pyrite, Sphalerite",,,,,,,,"South Dakota School of Mines",,,,,,,"ALLSMAN,P.T. RECONNAISSANCE OF GOLD MINING DISTRICTS IN THEHILLS, S.DAK. BUMINES BULL. 427. 1940, 146PP.BALDWIN, G.P. BLACK HILLS ILLUSTRATED. BLACK HILLS MINING MEASS'N., DEADWOOD, 1904.BLACK HILLS MINING REVIEW. A MONTHLY JOURNAL PUBLISHED FROMTO MARCH 1912CONNOLLY,J.P. THE TERTIARY MINERALIZATION OF THE NORTHERN BLHILLS. SOUTH DAKOTA SCHOOL OF MINES BULL. 15,1927, 130PP.CONNOLLY, J.P. AND O'HARRA,C.C. THE MINERAL WEALTH OF THE BLHILLS, SOUTH DAKOTA SCHOOL OF MINES BULL. 16, 1929, 418 PPDARTON,N.H.,AND PAIGE, SIDNEY. CENTRAL BLACK HILLS FOLIO (NOU.S. GEOLOGICAL SURVEY ATLAS, 1925.DEADWOOD BUSINESS CLUB. MINES AND MINING. DEADWOOD, MARCH,19DOUGHERTY,E.Y.BELLE ELDRIDGE GOLD MINES, LAWRENCE COUNTY, S.U.S. BUMINES,WAR MINERALS REPORT 84, 1943, 7PP.DOVE, L.P. GEOLOGY AND ORE RESOURCES OF THE BELLE ELDRIDGE GMINES AND THE DEADWOOD ZINC ANDLEAD MINING COMPANY. UNPUB.PRIVATE REPORT, 7 TYPEWRITTEN PAGES, NO DATE.GRIES, J.P. THE GEOLOGY OF THE BELLE ELDRIDGE LEAD AND ZINCPROPERTY, NEAR DEADWOOD, LAWRENCE COUNTY, SOUTH DAK. UNPUBTO U.S. BUMINES, 19 TYPEWRITTENPAGES, NO DATE.IRVING,J.D.ET AL. ECONOMIC RESOURCES OF THE NORTHERN BLACK HU.S. GEOL SURVEY PROF PAPER 26,1902, 222 PP.LINCOLN,F.C. THE MINING INDUSTRY OF SO. DAK. SOUTH DAKOTA SCMINES BULL. 17, 1937, 199 PP.MIDDLETON, J.L. THE PARAGENESIS OF THE BELLE ELDRIDGE ORES.THESIS, DEPT OF GEOLOGY, UNIVERSITY OF MINNESOTA (NOT SEENMUNSON, G.A. MEMORANDUM TO THE DISTRICT ENGINEER ON THE BELLELDRIDGE PROPERTY, DEADWOOD, SOUTH DAK. U.S. GUMINES UNPUBREPORT DATED  JAN 21, 1943.SCHWARTZ,G.M. PARAGENESIS OF IRONSULFIDES IN A BLACK HILLS DECON. GEOL., VOL.23, 1925, PP. 810 - 825.STATE MINE INSPECTOR, SOUTH DAKOTA. ANNUAL REPORTS FOR 1942WATERLAND,JOEL. MICROSCOPY REPORTOF BELLE ELDRIDGE MINE. UNPCLASS REPORT, SOUTH DAKOTA SCHOOL OF MINES, FEB. 1943.",,1937,,,,1878,,
10226659,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10226659",,0460810221,"Seth R Smith Group",44.33466,-103.70167,NA,"United States","South Dakota",Lawrence,M,Tungsten,,,Underground,,,"Past Producer",,,,,,,,,"Two Bit,Comstock,Sr Smith",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 4SHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 189PIONEER TUNGSTEN MINES,INC-OWNER",,,,,,,,
10250152,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10250152",,0460810222,Slavonian,44.35306,-103.74747,NA,"United States","South Dakota",Lawrence,N,Sulfur,,,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 8",,,,,,,,
10250258,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10250258",,0460810047,"Merritt No. 1 and Merritt No. 2",44.33216,-103.63837,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,"Acanthite, Arsenopyrite, Chalcopyrite, Ferberite, Galena, Marcasite, Pyrite, Quartz",,,,,,,,"South Dakota School of Mines",,,,,,,"CONNOLLY, J P,1927,THE TERTIARY MINERALIZATION OF THE NORTHEK HILLS: S DAKOTA SCHOOL OF MINESBULL 15,130PPGRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110U S BUREAU OF MINES,1954,BLACK HILLS MINERAL ATLAS, SOUTH DAART I: WASHINGTON D C,U S BUMINESIC 7688,123P",,,,,,,,
10250576,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10250576",,0460810157,Harrison,44.30136,-103.64337,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,Unknown,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"GRUNWALD,R,1970 SO DAK SCHOOL OF MINES UNPUB PHD THESIS MAPSHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 129",,,,,,,,
10250700,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10250700",,0460810203,"Oro Hondo",44.33556,-103.74367,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V.1 INFO CIRCULAR 7688,P.8INTERSECTED HOMESTAKE WORKINGS-NOW USED FOR VENTILATION",,,,,,,,
10250781,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10250781",,0460810036,"Branch Mint",44.33556,-103.63197,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110CONNOLLY,J P THE TERTIARY MINERALIZATION OF THE NORTHERN BLAS SOUTH DAKOTA SCHOOL OF MINES BULL 15 1927 PP 102-107LINCOLN,F C,ET AL THE MINING INDUSTRY OF SOUTH DAKOTA SOUTHSCHOOL OF MINES BULL  7 1937 P 96U S BUMINES STAFF REGION = BLACK HILLS MINERAL ATLAS SOUTH DPART I: BUMINES IC 7688 1954 P31",,,,,,,,
10250877,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10250877",,0460810039,Cora,44.32776,-103.64087,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead, Gold",Underground,,,"Past Producer",,,"Galena, Pyrite, Quartz, Silver",,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110CONNOLLY, J P THE TERTIARY MINERALIZATION OF THE NORTHERN BLLS SOUTH DAKOTA SCHOOL OF MINES BULL 15,1927,P 99CONALLY J P AND O'HARRA, CC THE MINERAL WEALTH OF THE BLACKSOUTH DAKOTA SCHOOL OF MINES BULL 16 1929 P 190IRVING, J D. ET AL ECONOMIC RESOURCES OF THE NORTHERN BLACKGEOL SURVEY PROF PAPER 26 1902 PP170-171.U S BUREAU OF MINES, STAFF REGIONV BLACK HILLS MINERAL ATLASDAKOTA: PART I BUMINES IC 7688 P 33",,,,,,1877,,
10274740,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10274740",,0460810202,"Oro Fino",44.30636,-103.67417,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688,P.4MUKHERJEE,N,1968,COLO SCHOOL OF MINES UNPUB. PHD THESIS MAPSHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT#14-010650 P 119",,,,,,,,
10274763,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10274763",,0460810137,"Frerichs Mining Company",44.36056,-103.73247,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF REG V,1  INFO CIRCULAR 7688 1954 P",,,,,,,,
10274808,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10274808",,0460810211,"Queen of the Hills",44.35556,-103.72557,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF  REG V,1 INFO CIRCULAR 7688 1954 PFRERICHS G.M.CO.-OWNER",,,,,,,,
10274841,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10274841",,0460810248,"Best Placer",44.36166,-103.73447,NA,"United States","South Dakota",Lawrence,M,Gold,,,Surface,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"REF: S.DAK.SCHOOL MINES BULLETIN  17  DATE 1937",,,,,,,,
10274896,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10274896",,0460810043,Florence,44.33636,-103.63247,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD,ROSS R 1970 GEOLOGY AND MINERAL DEPOSITS OF THE GALING DISTRICT,BLACK HILLS,SOUTH DAKOTA: PH D TAESIS S DAKOTAOF MINES AND TECHNOLOGY,323PINGHAM, G T,1888,DIGGING GOLD AMOUNG THE ROCKIES:HUBBARD, PHHIA,452 P",,,,,,,,
10275052,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275052",,0460810072,"Ruby Ridge Prospect",44.33606,-103.68727,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,Prospect,,,,,,,,,"Anchor Hill Mines, Gilt Edge Mine - 0460810142",,"Buckingham, David A.",,,,,,,"MUKHERJEE, N, 1968, COLORADO SCHOOL OF MINES UNPUBLISHEDPHD THESIS: MINING RECORD, ""CONDITIONAL USE PERMIT APPROVEDFOR ANCHOR HILL"", VOL., 103, #30, JULY 26, 1995, P17.THE MINING RECORD, VOL., 107, #50, DEC., 11, 1996, P3.THE NORTHERN MINER, 6-24-96, P.14.THE NORTHERN MINER, 12-23-96, P.10.",,,,,,,,
10275148,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275148",,0460810220,"Saint  Anthony",44.33636,-103.63917,NA,"United States","South Dakota",Lawrence,M,Lead,,Silver,Underground,,,Prospect,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"GRUNWALD,R,1970,SO DAK SCHOOL OF MINES UNPUB PHD THESIS APPE",,,,,,,,
10275197,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275197",,0460810099,Cloverleaf,44.27356,-103.66887,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,"Uncle Sam,Anaconda",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF REG V,1, 1954,INFO CIRCULAR 7688 PANACONDA GOLD MINING & M. CO-OWNER",,,,,,,,
10275383,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275383",,0460810271,"Strawberry Hill Mine",44.31606,-103.69637,NA,"United States","South Dakota",Lawrence,M,Iron,,,Underground,,,"Past Producer",,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"REF: PERS CONT DR J P GRIES",,,,,,,,
10275393,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275393",,0460810171,"King Tunnel",44.32826,-103.67387,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,"Gilt Edge Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS M",,,,,,,,
10275395,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275395",,0460810051,"Silver Queen",44.31666,-103.64227,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,,,,,,,"Queen, New Silver Queen",,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110CONNOLLY, J P 1927,THE TERTIARY MINERALIZATION OF THE NORTHEK HILLS; S DAK.SCHOOL OF MINES BULL 15,130 PROBERTS W L AND COPE,SH 1969 UTILIZATION OF MINE DUMTS IN THHILLS, S DAKOTA: S.DAKOTA SCHOOL OF MINES AND TECHNOLOGY ENGG AND MINING EXPERIMENT STATION UNPUB RPT 71PU S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS S DAKOTA:BUMINES IC 7688, 123P.",,,,,,,,
10275429,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10275429",,0460810060,"George Alexander",44.32556,-103.63997,NA,"United States","South Dakota",Lawrence,M,,,"Lead, Silver",Underground,,,"Past Producer",,,,,,,,,Alexander,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R 1970 GEOLOGY AND MINERAL DEPOSITS OF THE GALING DISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOOL OF MINES AND TECHNOLOGY 323 PPIRVING J D 1904 ECONOMIC RESOURCES OF THE NORTHERN BLACK HILGEOLOGICAL SURVEY PROF PAPER 26 200 PPSHAPIRO,LEWIS H AND GRIES,J.P.1970 ORE DEPOSITS IN ROCKS OFIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS S D, U S GEOSURVEY HEAVY METALS PROGRAM CONTRACT # 14-08-0001-10650.U S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS,SOUTH DAKRT I: WASHINGTON D C U S BUREAU OF MINES IC 7688 123 PP",,,,,,,,
10298966,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10298966",,0460810163,"Hoodoo Shaft",44.32936,-103.66747,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,"Hoodoo-Union Hill Group, Branch Mint Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF REG V,1  INFO CIRCULAR 7688 1954 PMUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS ASHAPIRO & GRIES USGS HEAVY METALS PROGRAM CONTRACT #14-08-000,1970 P 119",,,,,,,,
10298974,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10298974",,0460810073,"Anchor Mountain",44.33636,-103.67477,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,"Past Producer",,,,,,,,,"Anchor Lode",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES STAFF,1954,REG V,1 INFO CIRCULAR 7688 P 4SHAPIRO & GRIES,1970,USGS HEAVY METALS PROGRAM CONTRACT #14--10650 P 117",,,,,,,,
10299101,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10299101",,0460810256,"Iron Pit",44.37416,-103.72777,NA,"United States","South Dakota",Lawrence,N,Sodium,,,Surface,,,Producer,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"OPER: LAWRENCE COUNTY HIGHWAY DEPT",,,,,,,,
10299313,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10299313",,0460810106,"Crown Point Mine",44.32606,-103.67087,NA,"United States","South Dakota",Lawrence,M,Gold,,,Underground,,,Unknown,,,,,,,,,,,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERJEE,N,1968,COLO.SCHOOL OF MINES UNPUB PHD THESIS, MAP",,,,,,,,
10299340,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10299340",,0460810185,"Mary Group  M.S.1248",44.33606,-103.70417,NA,"United States","South Dakota",Lawrence,M,Tungsten,,,Underground,,,Unknown,,,,,,,,,"Brosnahan,Mary Mine,Union,Power #2Power",,"Intermountain Field Operations Center (IFOC)",,,,,,,"US BUREAU OF MINES,1954,STAFF REG V,1 INFO CIRCULAR 7688 P 3MUKHERJEE,N,1968,COLORADO SCHOOL OF MINES UNPUB PHD THESIS MOWNER: PIONEER TUNGSTEN MINES INC",,,,,,,,
10299492,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10299492",,0460810049,"Red Cloud",44.33806,-103.63337,NA,"United States","South Dakota",Lawrence,M,,,"Silver, Lead",Underground,,,"Past Producer",,,,,,,,,,,"South Dakota School of Mines",,,,,,,"GRUNWALD ROSS R GEOLOGY AND MINERAL DEPOSITS OF THE GALENA MISTRICT BLACK HILLS SOUTH DAKOTA PH D THESIS SOUTH DAKOTA SCMINES AND TECHNOLOGY 1970 285 PPSHAPIRO L H AND GRIES J P ORE DEPOSITS IN ROCKS OF PALEOZOICRTIARY AGE OF THE NORTHERN BLACK HILLS SOUTH DAKOTA 1970 110U S BUREAU OF MINES 1954 BLACK HILLS MINERAL ATLAS, SOUTH DART I: WASHINGTON, D C U S BUMINES IC 7688 123 PP",,,,,,,,
10299657,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10299657",,0460810127,"Eureka Shaft",44.33326,-103.67417,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Underground,,,"Past Producer",,,,,,,,,"Branch Mint Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERSEE,N,1968,COLORADO SCHOOL OF MINES UNPUB PHD THESIS,",,,,,,,,
10304579,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304579",,0460810231,"Sunday Pit",44.33056,-103.66997,NA,"United States","South Dakota",Lawrence,M,Gold,,Silver,Surface,,,Unknown,,,,,,,,,"Gilt Edge Group",,"Intermountain Field Operations Center (IFOC)",,,,,,,"MUKHERJEE,N,1968 COLORADO SCHOOL OF MINES UNPUB PHD THESIS M",,,,,,,,
10400330,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400330",,,"Dennis Henault Property",44.3368,-103.72448,NA,"United States","South Dakota",Lawrence,,Tungsten,,,Unknown,,,Unknown,,,,,,,,,,,"Illo, Diane R.",,,,,,,"See Hard File.",,,,,,,,
60000051,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000051",D001350,,"Lead District",44.33326,-103.70057,NA,"United States","South Dakota",Lawrence,B,Gold,Tungsten,"Barium-Barite, Antimony",Unknown,REPLACEMENT,Y,Producer,,,,,,,,,,"DIKES AND SILLS OF TERTIARY RHYOLITE PORPHYRY",,,,,,,,"LEMMON, D.M., UNPUBLISHED DATA.LEMMON, D.M., AND TWETO, O.L., 1962, TUNGSTEN IN THE U.S., USGS MAP, MR-25.CONNOLLY, J.P., AND O'HARRA, C.C., 1929, SOUTH DAKOTA SCHOOL OF MINES, BULL. 16.RUNNER, J.J., AND HARTMANN, M.L., 1918, SOUTH DAKOTA SCHOOL OF MINES, BULL. 12.RUNNER, J.J., AND HARTMANN, M.L., SOUTH DAKOTA SCHOOL OF MINES BULLETIN 12, 264 P., 1918.",,,,,,,,
60001242,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60001242",SD02044,,"Lexington Hill Gold Mining Company",44.35886,-103.70977,NA,"United States","South Dakota",Lawrence,M,"Silver, Gold",,,Unknown,REPLACEMENT,S,"Past Producer",,,,,,,,,"Highland Chief, Highland Mary, Anna, Black Hills and Denver, Oro Cache, Ophir, Champion Properties",,,,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
