dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10055551,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055551",SD02129,,"Sundance Mine",44.32524,-103.81086,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,"LOCAL BLANKET DEPOSITS",Underground,,"Oxidized Ore",,,"Basal Quartzite, North-South Fractures, Localized On Crest Of A Minor Undulation","Barari, Rachel A.",,,"Sugarloaf Sill","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC & TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOG",,,,,,,,
10055567,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055567",SD02151,,"Gunnison and Vulcan Mine",44.3419,-103.85002,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"Lower Horizon","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1 , BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1 BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,1894,,,,,,
10055575,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055575",SD02162,,"Leopard-Jessie Lee Mine",44.33996,-103.83586,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,"FLAT, IRREGULAR MASSES",,,,,,"Upper Contact Zone Of The Formation In Vertical Fractures","Barari, Rachel A.",,,"3 Ft Coarse-Grained Rhyolite Sill",Rhyolite,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC & TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES & TECHNOLOG",,,,,,,,
10055576,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055576",SD02163,,"Little Bonanza Mine",44.33135,-103.81225,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,"Ore Was Of The Blue Variety, Unoxidized",,,"Developed In A Series Of Dolomite Beds Just Above The Basal Quartzite Of The Deadwood Formation In Two North - South Vertical Fractures Which Merge And Then Are Faulted","Barari, Rachel A.",,,"Phonolite Dike",Phonolite,"Folding And Minor Faulting.  To The East Is A North - South Trending Dike",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10069099,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069099",W002489,,Homestake,44.25552,-103.84669,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,L,Producer,Gold,"Magnetite, Marcasite, Pyrite, Pyrrhotite, Specularite",,"PIPES AND LENSES",Underground,,Chloritization,"Disputed: Evidence Of Pyrometasomatic, Hypothermal, And Epithermal Stages",Lead,"Tightly Folded Plunging Anticlines And Synclines","Reeves, James R.",,,"Granite Porphyry, Cutting Stock;Rhyolite & Syenite Dikes;Amphibolite, Irregular Intrusives","Syenite,Rhyolite,Granite","Black Hills Dome, Local Subsidiary Domes, Lead Syncline",Platform,"SLAUGHTER, A. L., 1968, THE HOMESTAKE MINE, IN: J. D. RIDGE, ED., ORE DEPOSITS OF THE UNITED STATES, 1933-1967, VOL. II, A.I.M.E., NEW YORK, 1968, P. 1436-1459NOBLE, J. A., ET AL, 1949, STRUCTURE OF A PART OF THE NORTHERN BLACK HILLS AND THE HOMESTAKE MINE, LEAD, SOUTH DAKOTA: BULL. G.S.A. 60: 321-352MCLAUGHLIN, D. H., 1949, THE HOMESTAKE MINE: CANADIAN MINING JOURNAL 70 (12): 49-53THE HOMESTAKE ENTERPRISE: ENGINEERING AND MINING JOURNAL VOL. 132, NO. 12, 19321876 DIREXPL HOMESTAKE MINING CO.: CONTINUED PRODUCTION1904 GEOLMAP IRVING, J. D., ET AL, PROF. PAPER 26ITEM 8: SIMONS, F.S., AND PRINZ, W.C., GOLD, IN: UNITED STATES MINERAL RESOURCES, USGS PROF. PAPER 820, P.267. ITEMS 9 AND 10: SLAUGHTER, A.L., THE HOMESTAKE MINE, IN: ORE DEPOSITS OF THE UNITED STATES, 1933-1967, AND U.S.B.M. MINERALS YEARBOOKS 1966-1971, AND CONOLLY, T., 1974, MINING ENG. 26(3): 24-27. (COMPILATION).",,1876,>,1974,,1876,1876-1974,"Moses Manuel And Frank Harney"
10104198,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104198",SD02051,,"Hidden Fortune Mine",44.35857,-103.77641,NA,"United States","South Dakota",Lawrence,M,"Tungsten, Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,"Bingham Claim, Swamp Eagle Claim, Brunnett Claim, Golden Crown Claim, Grant Reddy Claim, Iowa Claim, St. Patrick Claim, Sula Claim",,"Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:    PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688U.S. BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10104201,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104201",SD02067,,"Omega Mine",44.36635,-103.76891,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,"Past Producer","Gold, Silver",Limonite,,,,,"Pyrite Altered To Iron Oxide",,,"Basal Conglomerate Of Deadwood Formation","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10104203,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104203",SD02073,,"Ross Hannibal Group",44.32274,-103.80086,NA,"United States","South Dakota",Lawrence,B,"Gold, Silver",,"Fluorine-Fluorite, Uranium",Unknown,Replacement,S,"Past Producer",Fluorite,Pyrite,,,,,,,"Hannibal Mine, North Star Mine, And Mikado Mine","Lower Contact Zone, On The Basal Quartzite","Barari, Rachel A.",,,"Sugarloaf Sill","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALOEZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,1890,,,,,,
10104204,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104204",SD02078,,"Hidden Treasure Group Mine",44.35857,-103.81114,NA,"United States","South Dakota",Lawrence,B,"Gold, Silver",Fluorine-Fluorite,,Unknown,,S,"Past Producer","Fluorite, Gold, Silver",,,,Underground,,,,,"Basal Conglomerate Of Deadwood Formation, Porphyry Intrusion","Barari, Rachel A.",,,"Porphyry Intrusions","Plutonic Rock",,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, LEWIS, H., AND GRIES, JOHN P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,1876,,,,,,
10104209,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104209",SD02094,,"Snowstorm Mine",44.33663,-103.83558,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Underground,,,,,"Lower Horizon, Down To Basal Quartzite","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10104210,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104210",SD02097,,"Dark Horse and General Grant",44.33913,-103.82364,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"Ore Was From The Lower Ore Horizon Of The Deadwood Formation.  North-South Vertical Fractures.","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10104212,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104212",SD02104,,"Deadwood - Golden Terra Mine",44.36468,-103.76808,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,,S,"Past Producer","Gold, Silver",,,,Underground,,,"Precambrian Placer Origin Of Ore In The Basal Conglomerate","Deadwood Terra",,"Barari, Rachel A.","Deadwood Formation;Homestake Formation-Sideroplesite-Quartz Schist",Conglomerate,,,"Steeply Folded Precambrian Rocks",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688",,,,,,,,
10104215,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104215",SD02115,,"Durango Mine",44.35302,-103.77947,NA,"United States","South Dakota",Lawrence,M,"Tungsten, Gold",Silver,,Unknown,,S,"Past Producer","Gold, Silver, Wolframite",,,,,,"Cementing Material In Basal Conglomerate Thoroughly Oxidized",,,"1. Basal Conglomerate Of The Deadwood Formation Contains The Most Important Ore, Gold From Precambrian Placer Origin.  2. Lower Contact Ore Zone Above Basal Quartzite In A Dolomite Bed Of The Deadwood Formation (Replacement).  3. Vertical Fractures","Barari, Rachel A.",,,,,,,"US GEOLOGICAL SURVEY, US BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 .US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART I, BUREAU OF MINES INFORMATION CIRCULAR 7688 .",,,,,,,,
10104222,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104222",SD02139,,"Union Mine",44.32357,-103.79919,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,Underground,,,,"Golden Reward Group","Lower Contact Zone, Which Here Consists Of 20 Ft Of Interbedded Shale And Dolomite Resting On Basal Quartzite, Just Below The Sugarloaf Sill","Barari, Rachel A.",,,"Sugarloaf Sill (Phonolite)",Phonolite,"Dikes And Minor Faults One Fault To The West Of The Main Workings Has 300 Ft Downthrow.",,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1 , BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10104224,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104224",SD02146,,"Upper Welcome Mine",44.32913,-103.82752,NA,"United States","South Dakota",Lawrence,M,"Gold, Silver",,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"20 Ft Below The Upper Quartzite In North - South Vertical Fractures, Upper Dolomite Bed","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1 , BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.U.S. BUREAU OF MINES, 1954, BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA, PART 1: BUREAU OF MINES INFORMATION CIRCULAR 7688, 123 P.",,,,,,,,
10104225,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10104225",SD02149,,"Juno Mine",44.34663,-103.85141,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Replacement,S,"Past Producer","Gold, Silver",,,,,,,,,"20 Feet Below The White Sandstone That Forms The Top Of The Formation","Barari, Rachel A.",,,,,,,"US BUREAU OF MINES, 1954 , BLACK HILLS MINERAL ATLAS, SOUTH DAKOTA:  PART 1 , BUREAU OF MINES INFORMATION CIRCULAR 7688 .SHAPIRO, L. H., AND GRIES, J. P., 1970 , ORE DEPOSITS IN ROCKS OF PALEOZOIC AND TERTIARY AGE OF THE NORTHERN BLACK HILLS, SOUTH DAKOTA, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY.",,,,,,,,
10106953,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10106953",SD01966,,"Homestake Mine",44.35607,-103.76501,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,Stratabound,S,Producer,Gold,"Chlorite, Pyrite, Pyrrhotite",,"ORE BODIES ARE IRREGULAR PIPELIKE STRUCTURES",Underground,,,,,"1. A Sulfide-Bearing Phase Of The Homestake Formation { 2. Cross Folds { 3. Proximity To Garnet Isograd","Barari, Rachel A.",,"Iron Formation",,"Plutonic Rock","Black Hills, The Rocks Are In A Set Of Large Isoclina Folds That Have Been Refolded By Two Sets Of Smaller Folds, Which Result In Extremely Complex Configurations.  Also Warping Is Caused By Tertiary Igneous Rocks And The Dome Formed Around The Cutting Stock, Exposed West Of Lead.  Ore Bodies Are Located In The Younger Set Of Crossfolds.",,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16ROBERTS, W. L., AND RAPP, GEORGE, 1965 , MINERALOGY OF THE BLACK HILLS, SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY BULLETIN 18",,,,,,1875,,
10110024,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110024",SD01967,,"Homestake Mine - 1944",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16.",,,,,,,,
10110025,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110025",SD01971,,"Homestake Mine - 1948",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16",,,,,,,,
10110026,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110026",SD01973,,"Homestake Mine - 1950",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16",,,,,,,,
10110027,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110027",SD01974,,"Homestake Mine - 1951",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16",,,,,,,,
10110028,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110028",SD01976,,"Homestake Mine - 1953",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 { MULLEN, D. H., AND AGNEW, A. F., 1959 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1957 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 4",,,,,,,,
10110029,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110029",SD01979,,"Homestake Mine - 1956",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16  { MULLEN, D. H., AND AGNEW, A. F., 1959 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1957 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 4",,,,,,,,
10110030,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110030",SD01981,,"Homestake Mine - 1958",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U.S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16  { MULLEN, D. H., AND AGNEW, A. F., 1960 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1959 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 7",,,,,,,,
10110031,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110031",SD01983,,"Homestake Mine - 1960",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16  { MULLEN, D. H., AND AGNEW, A. F., 1961 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1960 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 8",,,,,,,,
10110032,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110032",SD01985,,"Homestake Mine - 1962",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 { BIENIEWSKI, C. L., AND AGNEW, A. F., 1964 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1962 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 10",,,,,,,,
10110033,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110033",SD01988,,"Homestake Mine - 1965",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16  { STOTELMEYER, R. B., HENKES, W. C., AND MCGREGOR, D. J., 1967 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1965 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 13",,,,,,,,
10110034,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110034",SD01990,,"Homestake Mine - 1967",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16  { PERSSE, F. H., AND HENKES, W. C., 1969 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1967 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 15",,,,,,,,
10110035,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110035",SD01992,,"Homestake Mine - 1969",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 { SMITH, M. C., AND KOCH, CHARLES, 1976 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1969 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 16A",,,,,,,,
10110036,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110036",SD01994,,"Homestake Mine - 1971",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"U. S. GEOLOGICAL SURVEY, U. S. BUREAU OF RECLAMATION, AND SOUTH DAKOTA GEOLOGICAL SURVEY, 1975 , MINERAL AND WATER RESOURCES OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY BULLETIN 16 { WEST, J. M., 1973 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1971 , SOUTH DAKOTA GEOLOGICAL SURVERY MINERALS REPORT 18",,,,,,,,
10110037,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110037",SD01997,,"Homestake Mine - 1974",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"AASE, J. H., 1977 , THE MINERAL INDUSTRY OF SOUTH DAKOTA IN 1974 , SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 21",,,,,,,,
10110038,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10110038",SD01999,,"Homestake Mine - 1976",44.36265,-103.79454,NA,"United States","South Dakota",Lawrence,M,Gold,Silver,,Unknown,,S,Producer,,,,,,,,,,,"Barari, Rachel A.",,,,,,,"AASE, J. M., AND STEECE, F. V., 1978 , MINERALS IN THE ECONOMY OF SOUTH DAKOTA, SOUTH DAKOTA GEOLOGICAL SURVEY MINERALS REPORT 23",,,,,,,,
